comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
66c90c22000000000502c8f6,1724451876000,重庆,66c608d4000000001d03ba35,这样看这车就很帅，主要是这车尾部设计真的太垃圾了，都不知道设计师是不是原来开那种店的,5b678017e8ac2b0bf3ee4a87,黑猫的醉言碎语,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311qb36dmgm504a9vud01eik7504u708?imageView2/2/w/120/format/jpg,7,http://sns-webpic-qc.xhscdn.com/202606111100/9066c2b461c9bd7eefc642335b127754/comment/1040g2h0316s0eb33jq504a9vud01eik7sl1knlg!nd_whlt34_webp_wm_1,0,1781146831011,6
66c9f9be000000000502d054,1724512703000,浙江,66c608d4000000001d03ba35,就是不拍车屁股[doge][doge],5ca3f52a0000000016035dce,112233,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n68umeqmg605n53ukl5mneeenl6a9g?imageView2/2/w/120/format/jpg,4,,0,1781146831014,1
66c95180000000000b00d3b7,1724469632000,安徽,66c608d4000000001d03ba35,这车价格20-30肯定能卖火，价格太高，理想的品牌以及产品力支撑不起来这20-30万的高溢价，然后造型被人诟病。[扯脸H]可惜这车。,5c3422a700000000070301f9,哈6,https://sns-avatar-qc.xhscdn.com/avatar/5ed9cbd95ea3ce000142538c.jpg?imageView2/2/w/120/format/jpg,5,,0,1781146831016,2
66c7f41a000000000f00d658,1724380187000,上海,66c608d4000000001d03ba35,送蛋糕，后面椅子可以拆除吗,5f1e5a5b0000000001003949,上海沪小麦蛋糕定制2号,https://sns-avatar-qc.xhscdn.com/avatar/65b617fb91d1860001791420.jpg?imageView2/2/w/120/format/jpg,2,,0,1781146831021,0
66c9848e0000000016011c7d,1724482703000,湖北,66c608d4000000001d03ba35,我觉得这台车设计很前卫，很有意思，就是这个价格偏高了。,61ab8dd2000000000201a0f3,拿着拖把攻打美国,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nao51rtlm6g5odbhn90j87jim841pg?imageView2/2/w/120/format/jpg,4,,0,1781146831028,1
66cbdfd4000000000d01fa99,1724637140000,山东,66c608d4000000001d03ba35,奠车挺帅啊,62bd35870000000019029e10,。。,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320r7c5kllk005olt6m3md7gge1n9tp8?imageView2/2/w/120/format/jpg,4,,0,1781146831031,17
66c95a84000000000f00d257,1724471940000,广东,66c608d4000000001d03ba35,传统的车型看多了很多人的审美眼界就停留在那里了，出了超前的设计就欣赏不上了，也是能理解,5e771ffb0000000001009ba3,星期天Sunday（哑巴制裁版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vjg99dd3m005njn3vtg96t3avqt8o8?imageView2/2/w/120/format/jpg,3,,0,1781146831033,4
66c92a73000000000d00cdce,1724459636000,辽宁,66c608d4000000001d03ba35,如果是增程真的销量翻一倍,5fb13c6c000000000101ef67,元素男鞋,https://sns-avatar-qc.xhscdn.com/avatar/635678e811cbff945d6aee12.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146831039,0
682076250000000004018a29,1746957863000,江苏,680e1b16000000000b01497c,[暗中观察R],609d2c5e000000000100062d,用户已注销,https://sns-avatar-qc.xhscdn.com/avatar/645b6b2504c28aa15eab1dac.jpg?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202606111100/7de4be76df815d66edf73a843f3c0072/comment/1040g2h031hbcl0baji0g5o4t5hf081hd680cfa0!nd_whgt34_webp_wm_1,0,1781146835303,4
680ef88e00000000120204f1,1745811598000,浙江,680e1b16000000000b01497c,想要坐垫链接,671b69c300000000020208c2,草莓拿铁🍓,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fh1i359me0g5pord71gk262govo6pg?imageView2/2/w/120/format/jpg,3,,0,1781146835323,0
6810a16f000000001200a898,1745920367000,安徽,680e1b16000000000b01497c,各位刘亦菲们，好猫GT有没有自带的行车记录仪？我真的不知道[笑哭R],5e5a9de40000000001002ec5,love 薇,https://sns-avatar-qc.xhscdn.com/avatar/631bcac9cabf9f6d71a52846.jpg?imageView2/2/w/120/format/jpg,3,,0,1781146835336,1
682b34dd000000000103d96a,1747662046000,上海,680e1b16000000000b01497c,能不能问问去哪里找设计师出图呀,5a6fddf511be1020a7669ed5,芒果姐的电车🚗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vene98am0104a15l8evb7mlckttl9o?imageView2/2/w/120/format/jpg,2,http://sns-webpic-qc.xhscdn.com/202606111100/295d2cc83dd89c73a4cd7c3315fb01b9/comment/1040g2h031hlrsrmm3u0g4a15l8evb7mlb62tgb8!nd_whgt34_webp_wm_1,0,1781146835339,0
680eebd6000000001f008fda,1745808342000,四川,680e1b16000000000b01497c,这车路上遇到都会忍不住多看两眼哈哈哈,57f5feaf82ec394fac2028e8,壹瓦瓦吖,https://sns-avatar-qc.xhscdn.com/avatar/66e152ee7885eb6c640beea3.jpg?imageView2/2/w/120/format/jpg,2,,0,1781146835380,0
698dd970000000000b036a5a,1770903921000,上海,680e1b16000000000b01497c,,54e6bfd8e779893b9dd39025,不吃菠萝,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31sc9nj8slme0401g36vth415508on3g?imageView2/2/w/120/format/jpg,2,http://sns-webpic-qc.xhscdn.com/202606111100/66a05a3bdacbb2c7bdc13052b8d12e4a/comment/1040g4b831sg71712lk70401g36vth41548s6huo!nd_whlt34_webp_wm_1,0,1781146835384,1
686762a90000000013037335,1751605930000,广西,680e1b16000000000b01497c,去备案需要交什么费用吗,6132bd6a000000000201e8c6,岭南印象,https://sns-avatar-qc.xhscdn.com/avatar/625aee946432c2374207b87f.jpg?imageView2/2/w/120/format/jpg,2,,0,1781146835398,0
680ef61e000000001f009c07,1745810975000,浙江,680e1b16000000000b01497c,哇塞！好看！！我好猫想贴吉伊一直没行动！[黄金薯R],5f74aa61000000000100a7e2,摆烂兔儿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316n2ij66ji005nrkl9gg99v26tmk90o?imageView2/2/w/120/format/jpg,2,,0,1781146835400,0
680ef2540000000020017ec7,1745810004000,河南,680e1b16000000000b01497c,我也需要这么清晰的记录仪[暗中观察R],5a572ae3e8ac2b497f3914d6,张鱼小丸子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g7gfqsth6104a0pg1le656magvsktg?imageView2/2/w/120/format/jpg,1,,0,1781146835420,0
680ee9f30000000012008b30,1745807860000,四川,680e1b16000000000b01497c,大家都跟我一起去安徽偷车！顺便把车主一起偷过来[偷笑R],5d1647ab0000000010008dee,八粒粒biu,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qjpfnl8gc005n8m8ulk13fe7rr2s88?imageView2/2/w/120/format/jpg,2,,0,1781146835453,0
6734a961000000001a027669,1731504482000,广东,67339378000000001b0282f2,怎么没有联系电话 怎么联系你开门拿AED.,5f3d07fa0000000001007238,wwwwww,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318agemm5go5g5npt0vt08shotcrcc28?imageView2/2/w/120/format/jpg,8,,0,1781146840083,1
6734a432000000001702ef22,1731503155000,河北,67339378000000001b0282f2,没救活把你告上法庭，说你的aed不好用导致over。要你承担责任,60667a430000000001004b11,真诚易得,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319h89so47e005o36f91g8iohvehn0og?imageView2/2/w/120/format/jpg,9,,0,1781146840085,4
67357e470000000017024211,1731558985000,山东,67339378000000001b0282f2,为你点赞[赞R],6140d79a000000000201cdf7,皮波,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31md7t9hg68005oa0qud0jjfn49sa7co?imageView2/2/w/120/format/jpg,3,http://sns-webpic-qc.xhscdn.com/202606111100/0286aefdec36b8e95807a5e40eb1f724/comment/1040g2h031a5tt4837e005oa0qud0jjfnt3hcsd0!nd_whlt34_webp_wm_1,0,1781146840103,3
673488340000000017026223,1731495989000,广西,67339378000000001b0282f2,玖心的AED怎么样,607c5b25000000000101e913,cheers,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2pjhou5mjm0d05o3sbcigbq8j5mpdoa8?imageView2/2/w/120/format/jpg,4,,0,1781146840115,0
6864a308000000002002ebaa,1751425802000,湖北,67339378000000001b0282f2,怎么领取？,663a2c5b000000000303354c,枣阳武动奇迹综合格斗,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cl19jco0mdg5phq5hdgudacp3sqsn8?imageView2/2/w/120/format/jpg,2,http://sns-webpic-qc.xhscdn.com/202606111100/2048c4803c27e415a6165b274af7531d/comment/1040g2h031jdv4mgr2u605phq5hdgudacjqf76v0!nd_whgt34_webp_wm_1,0,1781146840119,0
675ed7e80000000010006917,1734268906000,浙江,67339378000000001b0282f2,我有一个后面的贴，我想车侧边也贴上[微笑R],5fe7ee6a0000000001008df0,Zh,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31at19qdgmq605nv7tpl093fgum7jm6o?imageView2/2/w/120/format/jpg,4,http://sns-webpic-qc.xhscdn.com/202606111100/3a9a59ba4ee09ee2a16548c10091ac27/comment/1040g2h031be9pvat6o605nv7tpl093fgkuoupcg!nd_whgt34_webp_wm_1,0,1781146840134,0
674ec3e70000000007016239,1733215207000,湖南,67339378000000001b0282f2,这个得几万吧,61c856f5000000001000d9b7,被重力束缚的灵魂,https://sns-avatar-qc.xhscdn.com/avatar/61f73479ec8ec02cfd5e8f46.jpg?imageView2/2/w/120/format/jpg,2,,0,1781146840145,0
6733fa49000000001b0061b5,1731459657000,辽宁,67339378000000001b0282f2,为了要这个车贴，打算去买个除颤仪[偷笑R],5bfa07dde5efa700014403b5,iceiceblue,https://sns-avatar-qc.xhscdn.com/avatar/60a0714ddc1682c7707a6b34.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146840150,8
6780ebef0000000021031686,1736502256000,上海,67339378000000001b0282f2,联系客服吗[doge],61df6d990000000021028f24,W的一己之见,https://sns-avatar-qc.xhscdn.com/avatar/61df6d990000000021028f24.jpg?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202606111100/4575e85a89f135157daadb9938f46724/comment/1040g2h031cfj1ev40e005oevdmcod3p4rlm8acg!nd_whgt34_webp_wm_1,0,1781146840155,0
67340c90000000001b03557f,1731464337000,四川,67339378000000001b0282f2,[点赞R][点赞R][点赞R][点赞R]狠狠支持,613e0b7c000000000201d33d,键盘车神,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bgck1acgk605o9u1du0jkptpvqpj70?imageView2/2/w/120/format/jpg,1,,0,1781146840169,0
6a2109d0000000002702d70d,1780550097000,上海,6964d16b00000000220392c9,毛豆y多少钱,5fa965f50000000001008566,会看书的猫,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2qggeariji0005nt9cnqg91b6abqashg?imageView2/2/w/120/format/jpg,1,,0,1781146844447,0
6a093560000000002b003846,1778988385000,上海,6964d16b00000000220392c9,如何收费,6911fd2e000000003201c2e7,奈楽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31on8gpk7l85g5q8hvkncjgn786ti5t8?imageView2/2/w/120/format/jpg,1,,0,1781146844454,0
6a24408e0000000027015ffd,1780760719000,上海,6964d16b00000000220392c9,model3定制图案什么价格啊,5c39fcf9000000000502d838,冰冻芋头凉糕,https://sns-avatar-qc.xhscdn.com/avatar/5c39fd13f84d7d000147d983.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146844458,0
6a11d71a0000000029018126,1779554075000,上海,6964d16b00000000220392c9,三菱翼神多少钱,63734e16000000001e001048,尚川枫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pchu9763s6g5orj9ob7g428h58hof8?imageView2/2/w/120/format/jpg,2,,0,1781146844461,0
6a047437000000002a02ff4d,1778676792000,上海,6964d16b00000000220392c9,询价,6062cf1a000000000101e815,特别的王立早,https://sns-avatar-qc.xhscdn.com/avatar/ae351b5abc78ae2e8d79998354db8440.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146844465,0
6a0c949800000000290246aa,1779209369000,上海,6964d16b00000000220392c9,怎么收费的呀,5a2ca5d7b1da1441b74b721f,完美转身67,https://sns-avatar-qc.xhscdn.com/avatar/5a2ca5d7b1da1441b74b721f.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146844470,0
6a0ef130000000002a0279d4,1779364145000,上海,6964d16b00000000220392c9,啥价格？,667635a80000000007006272,其它制物,https://sns-avatar-qc.xhscdn.com/avatar/645b800677c97ef1a2abc7e0.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146844474,0
6a01aaf8000000002a03389a,1778494201000,上海,6964d16b00000000220392c9,摩托车可以做吗,611a82680000000001015aff,明日绮丽花,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30unbdet556605o8qg9k0amnv5pr4kno?imageView2/2/w/120/format/jpg,1,,0,1781146844481,0
6a1a4f5e000000002702a8c5,1780109151000,上海,6964d16b00000000220392c9,GLB220问价[偷笑R],555db04062a60c439d1715fa,Jackerychen,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321555qh06u0040lc2io405fq2mtcj1o?imageView2/2/w/120/format/jpg,1,,0,1781146844483,0
6985500200000000060099d0,1770344451000,上海,6964d16b00000000220392c9,在哪里的,5c1dbb4300000000070125b3,🎉七分酸爽,https://sns-avatar-qc.xhscdn.com/avatar/5c1dbbbf8f58b00001ad3945.jpg?imageView2/2/w/120/format/jpg,3,,0,1781146844486,0
66f02d9300000000040333fe,1727016341000,四川,66e466540000000012010c0d,顺丰哪有顺手快[doge],613e0b7c000000000201d33d,键盘车神,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bgck1acgk605o9u1du0jkptpvqpj70?imageView2/2/w/120/format/jpg,6,http://sns-webpic-qc.xhscdn.com/202606111100/24dcd947a52b085ec98938cb1490acb8/comment/1040g2h031827ps6r466g5o9u1du0jkptvh3ieno!nd_whlt34_webp_wm_1,0,1781146848700,5
66e52d5000000000020062e5,1726295377000,广东,66e466540000000012010c0d,出多D款啊！！！[萌萌哒R][萌萌哒R][萌萌哒R],58a64ecf5e87e7121a8a64c0,神神ambro✨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310sqtjmp6c00495j4a7cup60itrdo28?imageView2/2/w/120/format/jpg,5,,0,1781146848714,0
66f3c28e0000000024010ca8,1727251086000,上海,66e466540000000012010c0d,能不能出个女生形象的[吧唧R],636e7b51000000001f01e612,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n3n0dk3lc4g5orefd8nrpgidmepum8?imageView2/2/w/120/format/jpg,2,,0,1781146848720,2
66e56cc8000000000d01fcaf,1726311625000,北京,66e466540000000012010c0d,想买来贴车上，车哪里领[生气R][生气R][生气R],5c8fb25e0000000011011a38,吃腚奶牛,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31amj14076o5g5n4fm9f4a6ho8uvr0c0?imageView2/2/w/120/format/jpg,2,,0,1781146848728,0
66e470cb000000001701b335,1726247116000,重庆,66e466540000000012010c0d,支持！,63e5eeec000000002601347d,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31h3n3qudji005ov5trm9id3tsko31ao?imageView2/2/w/120/format/jpg,1,,0,1781146848738,1
66e50f6c000000002400e999,1726287725000,河南,66e466540000000012010c0d,提个意见，我觉得车贴磁力还可以加强点，感觉有点不牢固[doge],5b50373a4eacab41bccb2758,Skybobo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ojb302a5m004a79m1rjk9qokr8i960?imageView2/2/w/120/format/jpg,3,,0,1781146848782,4
67a0f943000000000b038ee7,1738602820000,上海,66e466540000000012010c0d,v60嘛？,63180e2d000000001200c33f,候鸟🥕,https://sns-avatar-qc.xhscdn.com/avatar/631812c88ba8160efd6decd1.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146848797,1
66e46923000000001203e628,1726245156000,广东,66e466540000000012010c0d,第一[暗中观察R],62b5eb67000000001b029ebc,鶾,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31knjn2b630005olltdjmt7ls9elk9i0?imageView2/2/w/120/format/jpg,2,,0,1781146848805,1
66e48a16000000000b020a9b,1726253590000,广东,66e466540000000012010c0d,想要一个有创意的，车里有娃的车贴，市面上完全找不到有意思的。,563f251c62a60c4531f94403,小宇爸爸,https://sns-avatar-qc.xhscdn.com/avatar/63673728ad0cfb4a9576cc26.jpg?imageView2/2/w/120/format/jpg,2,,0,1781146848820,3
67349fc6000000001b007618,1731502022000,广东,66e466540000000012010c0d,出一款“不飙车”[doge][doge][doge],656b4fd5000000002002cb87,慢煮生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31h5v437b3s005pbb9vao5is7mcg90g8?imageView2/2/w/120/format/jpg,1,,0,1781146848831,0
6a1e846e0000000029012100,1780384878000,广东,6a1e7c85000000003802023b,这么快[偷笑R],5fe4a7200000000001002908,Rina,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3215ahd7c7k6g5nv4ksg08a88goat6k0?imageView2/2/w/120/format/jpg,2,,0,1781146853086,1
6a22f1ce000000002702f3fe,1780675022000,湖北,6a1e7c85000000003802023b,好快的痛,626fc56f00000000210211fd,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jj8i3clii4g5ojfolnoc4ft2o42cdo?imageView2/2/w/120/format/jpg,0,,0,1781146853088,0
685ca7d100000000130347b1,1750902738000,北京,685b780600000000220305ea,兄弟这拉花太帅了，怎么弄的呀，教一下,5c8a393e00000000160092d6,Quintessence,https://sns-avatar-qc.xhscdn.com/avatar/5c8a43c7d3e7380001de814c.jpg?imageView2/2/w/120/format/jpg,2,,0,1781146857396,1
685fd4090000000020025e62,1751110665000,天津,685b780600000000220305ea,自己可以操作吗,574e2b5d7fc5b811c58a85d6,西湖道在逃白皮儿,https://sns-avatar-qc.xhscdn.com/avatar/5fc0a0971b9b5400015ce443.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146857403,0
685b8c6b00000000110196a4,1750830188000,北京,685b780600000000220305ea,太帅了！,5b73c73b810b9900019fb86a,那个小许,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30r6496muhe004aeiiv3jne3a1l37u0o?imageView2/2/w/120/format/jpg,0,,0,1781146857413,1
686c6946000000000401a4b3,1751935302000,北京,685b780600000000220305ea,帅呀,61138f6c000000002002acdc,京塔会,https://sns-avatar-qc.xhscdn.com/avatar/seller_6990432a15c89d0001816a5e?imageView2/2/w/120/format/jpg,0,,0,1781146857419,0
6a016881000000002a02fcf9,1778477185000,云南,6a003be700000000070256aa,好好看 [飞吻R],5f3aa1c600000000010053a1,皇,https://sns-avatar-qc.xhscdn.com/avatar/5f3aa1c600000000010053a1.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146861688,1
6a01957c0000000028033106,1778488700000,广东,6a003be700000000070256aa,怎么定制吖[害羞R],5e8347bf00000000010020e4,水叮当,https://sns-avatar-qc.xhscdn.com/avatar/6158800559ff742a312024fb.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146861702,1
6a201740000000002900edff,1780488001000,贵州,69bcead3000000001a021af3,多少钱？,5c9769480000000010034e9d,芒果小丸子hh,https://sns-avatar-qc.xhscdn.com/avatar/5c976a45ab65af0001195ab4.jpg?imageView2/2/w/120/format/jpg,1,,0,1781146866652,0
69c562d70000000002036f90,1774543576000,上海,69bcead3000000001a021af3,极氪可能是因为中间分割了的原因，至今没看到对味儿的[叹气R],56415f499eb57868f51f5d17,ME&MYDOG,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31krgsu6i2g0g429d9gfkin8nngh7kvo?imageView2/2/w/120/format/jpg,4,,0,1781146866654,0
69cf2e1c0000000015014216,1775185437000,浙江,69bcead3000000001a021af3,怎么买啊,5b20b0a011be101fad191d81,我司雇我在,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3212ks1t97e004a6784oa07c19td9cpo?imageView2/2/w/120/format/jpg,1,,0,1781146866693,0
